fid,left,top,right,bottom,id,BI2022_09_19,SCI2022_09_19,GLI2022_09_19,HI2022_09_19,NGRDI2022_09_19,SI2022_09_19,VARI2022_09_19,HUE2022_09_19,BGI2022_09_19,PSRI2022_09_19,NDVI2022_09_19,GNDVI2022_09_19,RVI2022_09_19,NDRE2022_09_19,TVI2022_09_19,CVI2022_09_19,EVI2022_09_19,CIG2022_09_19,CIRE2022_09_19,DVI2022_09_19,GR2022_09_19,NGBDI2022_09_19,BGI22022_09_19,RGBVI2022_09_19,GRVI2022_09_19,EXG2022_09_19,MGRVI2022_09_19,GLA2022_09_19,IHS2022_09_19
"11",431031.0546,4637743.1322,431034.0546,4637742.2222,"1790",3739.6982421875,0.278468757867813,0.00464387703686953,2.8759024143219,-0.120582357048988,0.278468757867813,-0.175475299358368,1.57079374790192,0.699409663677216,0.156093969941139,0.0808856263756752,0.20634613931179,1.17600774765015,-0.0992103219032288,8114.1552734375,1.90464222431183,0.146292015910149,0.519990205764771,-0.180511996150017,-1239.69543457031,1.27423226833344,0.176879301667213,0.699409663677216,0.0550767630338669,-0.120582357048988,70.550407409668,-0.237708404660225,0.00464387703686953,3639.2138671875
"12",431031.0546,4637742.2222,431034.0546,4637741.3122,"1789",3921.69262695312,0.280975520610809,0.0084787318482995,2.78203749656677,-0.117599919438362,0.280975520610809,-0.170976638793945,1.57079386711121,0.691586494445801,0.15554091334343,0.0832897797226906,0.20486019551754,1.18171453475952,-0.0951861366629601,10972.9296875,1.87146556377411,0.145773932337761,0.515280902385712,-0.173826411366463,-1256.70007324219,1.26654553413391,0.182322055101395,0.691586494445801,0.0641083121299744,-0.117599919438362,135.530563354492,-0.231991454958916,0.0084787318482995,3814.18603515625
"13",431031.0546,4637741.3122,431034.0546,4637740.4022,"1788",4477.14208984375,0.27863821387291,0.000143597862916067,2.99583792686462,-0.121430709958076,0.27863821387291,-0.178429543972015,1.57079446315765,0.714311420917511,0.163680046796799,0.0669001489877701,0.189586862921715,1.14339339733124,-0.0837547406554222,-405.523071289062,1.87087726593018,0.124359577894211,0.46787703037262,-0.154564008116722,-1188.61218261719,1.27642822265625,0.166649162769318,0.714311420917511,0.0430332310497761,-0.121430709958076,2.65858626365662,-0.239332363009453,0.000143597862916067,4360.83544921875
"14",431031.0546,4637740.4022,431034.0546,4637739.4922,"1787",3461.021484375,0.262385547161102,0.0125257521867752,2.67474627494812,-0.109502859413624,0.262385547161102,-0.161180928349495,1.57079303264618,0.693015396595001,0.139852374792099,0.104971773922443,0.217970997095108,1.23456645011902,-0.105836652219296,25012.1640625,1.86320233345032,0.191100925207138,0.55744993686676,-0.191414624452591,-1278.23779296875,1.24593651294708,0.181324169039726,0.693015396595001,0.0697385370731354,-0.109502859413624,175.195846557617,-0.216410756111145,0.0125257521867752,3367.92651367188
"15",431031.0546,4637739.4922,431034.0546,4637738.5822,"1786",3165.92114257812,0.290978610515594,0.027129927650094,2.39858174324036,-0.105643689632416,0.290978610515594,-0.150956124067307,1.57079207897186,0.649989187717438,0.119378603994846,0.133238792419434,0.235252156853676,1.30744063854218,-0.119526363909245,39401.86328125,1.92959594726562,0.232126608490944,0.61524111032486,-0.213530227541924,-1456.00048828125,1.23624527454376,0.212129160761833,0.649989187717438,0.107729203999043,-0.105643689632416,326.127838134766,-0.208955302834511,0.027129927650094,3066.8544921875
"16",431031.0546,4637738.5822,431034.0546,4637737.6722,"1785",3714.45458984375,0.265846788883209,0.0109528210014105,2.7145721912384,-0.111241683363914,0.265846788883209,-0.163426443934441,1.57079350948334,0.692851126194,0.143683254718781,0.0934881269931793,0.210156977176666,1.20625901222229,-0.105453118681908,19387.58203125,1.84807074069977,0.168121039867401,0.532148718833923,-0.190787136554718,-1357.88684082031,1.25033056735992,0.181438833475113,0.692851126194,0.0678836405277252,-0.111241683363914,160.790649414062,-0.219763845205307,0.0109528210014105,3614.45825195312
"17",431031.0546,4637737.6722,431034.0546,4637736.7622,"1784",3304.61157226562,0.267547309398651,0.0122052226215601,2.67741417884827,-0.109289981424809,0.267547309398651,-0.160209089517593,1.57079243659973,0.694956600666046,0.134742915630341,0.10588064789772,0.216487422585487,1.23683774471283,-0.115963689982891,25260.16796875,1.88626575469971,0.195622965693474,0.552607357501984,-0.207826986908913,-1374.9384765625,1.24539971351624,0.179971233010292,0.694956600666046,0.0684969052672386,-0.109289981424809,164.569213867188,-0.215999990701675,0.0122052226215601,3225.86840820312
"18",431031.0546,4637736.7622,431034.0546,4637735.8522,"1783",3224.96606445312,0.274599343538284,0.0235071573406458,2.43935751914978,-0.102652944624424,0.274599343538284,-0.148275777697563,1.57079219818115,0.669405817985535,0.130304396152496,0.108200676739216,0.218216374516487,1.24265706539154,-0.104932986199856,27738.34765625,1.83523201942444,0.193293750286102,0.55825263261795,-0.189935475587845,-1226.658203125,1.22879207134247,0.198031023144722,0.669405817985535,0.0927198082208633,-0.102652944624424,311.293853759766,-0.203165009617805,0.0235071573406458,3134.42431640625
"19",431034.0546,4637752.2322,431037.0546,4637751.3222,"1782",4454.93359375,0.274257153272629,0.00627129711210728,2.82694911956787,-0.114206612110138,0.274257153272629,-0.168061643838882,1.57079422473907,0.706197679042816,0.155288979411125,0.0873213708400726,0.204906776547432,1.19135177135468,-0.0724311918020248,17109.9609375,1.88120174407959,0.161808788776398,0.515428304672241,-0.135078474879265,-1025.98046875,1.25786280632019,0.172197118401527,0.706197679042816,0.0547417961061001,-0.114206612110138,112.227195739746,-0.22547236084938,0.00627129711210728,4346.96484375
"20",431034.0546,4637751.3222,431037.0546,4637750.4122,"1781",4024.13647460938,0.303821116685867,0.00612028688192368,2.84588527679443,-0.125135332345963,0.303821116685867,-0.179260641336441,1.57079410552979,0.681185305118561,0.162367805838585,0.08928532153368,0.214860454201698,1.19607746601105,-0.0817835479974747,14200.4091796875,1.96437764167786,0.152220621705055,0.547317862510681,-0.151201322674751,-1109.58093261719,1.28606784343719,0.189636826515198,0.681185305118561,0.0627383440732956,-0.125135332345963,97.6570816040039,-0.246412128210068,0.00612028688192368,3901.91381835938
"21",431034.0546,4637750.4122,431037.0546,4637749.5022,"1780",3938.2099609375,0.309712946414948,0.0109140202403069,2.73833513259888,-0.122508488595486,0.309712946414948,-0.175159096717834,1.57079422473907,0.663403213024139,0.160997897386551,0.0895851850509644,0.220236852765083,1.19680082798004,-0.0930330157279968,14654.6103515625,1.96440100669861,0.149287968873978,0.564881384372711,-0.170229107141495,-1283.1123046875,1.27922439575195,0.202354282140732,0.663403213024139,0.0759864076972008,-0.122508488595486,187.422317504883,-0.241394057869911,0.0109140202403069,3797.375
"22",431034.0546,4637749.5022,431037.0546,4637748.5922,"1779",4115.2841796875,0.324560165405273,0.00433220015838742,2.8971381187439,-0.136392861604691,0.324560165405273,-0.19206514954567,1.57079446315765,0.657434582710266,0.182369843125343,0.0650130659341812,0.20613868534565,1.13906729221344,-0.0919342115521431,-8332.6259765625,1.98991072177887,0.10299451649189,0.519331753253937,-0.168387815356255,-1246.42443847656,1.31586790084839,0.206684112548828,0.657434582710266,0.0682923197746277,-0.136392861604691,72.2879333496094,-0.267803758382797,0.00433220015838742,3964.57250976562
"23",431034.0546,4637748.5922,431037.0546,4637747.6822,"1778",3489.33520507812,0.337255984544754,0.00458115106448531,2.8946259021759,-0.139957219362259,0.337255984544754,-0.195401400327682,1.57079386711121,0.64731103181839,0.180702373385429,0.0772802606225014,0.21981143951416,1.16750538349152,-0.0909259393811226,340.600677490234,2.05235171318054,0.120980352163315,0.563482880592346,-0.166694968938828,-1066.80261230469,1.32546579837799,0.214099824428558,0.64731103181839,0.0737089514732361,-0.139957219362259,63.2915916442871,-0.274536818265915,0.00458115106448531,3358.23168945312
"24",431034.0546,4637747.6822,431037.0546,4637746.7722,"1777",3716.015625,0.29534450173378,0.00631279172375798,2.84281539916992,-0.123930357396603,0.29534450173378,-0.178415238857269,1.57079374790192,0.686700880527496,0.1640415340662,0.0746482312679291,0.202769219875336,1.16134023666382,-0.0970660671591759,3452.78515625,1.92776930332184,0.13039867579937,0.508683860301971,-0.176955729722977,-1139.74560546875,1.28292346000671,0.185746684670448,0.686700880527496,0.0617595948278904,-0.123930357396603,96.8262634277344,-0.244111463427544,0.00631279172375798,3602.38452148438
"25",431034.0546,4637746.7722,431037.0546,4637745.8622,"1776",4412.50830078125,0.307869702577591,0.00410482008010149,2.89726424217224,-0.130299940705299,0.307869702577591,-0.185762971639633,1.57079458236694,0.682144522666931,0.177618876099586,0.0584103167057037,0.190115422010422,1.12406742572784,-0.0774559825658798,-9867.5322265625,1.9133642911911,0.0989114046096802,0.469487696886063,-0.143775686621666,-1081.34436035156,1.29964339733124,0.188958495855331,0.682144522666931,0.0601640269160271,-0.130299940705299,71.8735427856445,-0.256249278783798,0.00410482008010149,4274.32958984375
"26",431034.0546,4637745.8622,431037.0546,4637744.9522,"1775",4463.8291015625,0.280243963003159,0.00481320498511195,2.86744809150696,-0.120092086493969,0.280243963003159,-0.174559727311134,1.57079446315765,0.703731596469879,0.16238622367382,0.0705268085002899,0.195525944232941,1.15175652503967,-0.0912602320313454,2505.52172851562,1.88172292709351,0.128992587327957,0.486096292734146,-0.167256578803062,-1244.11474609375,1.2729651927948,0.173893824219704,0.703731596469879,0.0536605715751648,-0.120092086493969,85.7509536743164,-0.236769467592239,0.00481320498511195,4346.5810546875
"27",431034.0546,4637744.9522,431037.0546,4637744.0422,"1774",4292.8232421875,0.298416882753372,0.00280134845525026,2.92525839805603,-0.12728177011013,0.298416882753372,-0.1832415163517,1.57079434394836,0.694549083709717,0.171892151236534,0.067409910261631,0.197471484541893,1.14456486701965,-0.080778606235981,-2687.21752929688,1.93133938312531,0.117333047091961,0.492123275995255,-0.149482250213623,-1079.548828125,1.29169034957886,0.180254995822906,0.694549083709717,0.0529882088303566,-0.12728177011013,47.012393951416,-0.250505179166794,0.00280134845525026,4164.64208984375
"28",431034.0546,4637744.0422,431037.0546,4637743.1322,"1773",3554.48681640625,0.289718896150589,0.00922938250005245,2.75909018516541,-0.118301957845688,0.289718896150589,-0.171008571982384,1.57079350948334,0.689900457859039,0.153321102261543,0.0862971469759941,0.211602717638016,1.18889546394348,-0.0973574817180634,11841.2626953125,1.92059767246246,0.151725903153419,0.536792099475861,-0.177439868450165,-1183.16967773438,1.26835024356842,0.183501675724983,0.689900457859039,0.0653201267123222,-0.118301957845688,138.949172973633,-0.233338266611099,0.00922938250005245,3449.58813476562
"29",431034.0546,4637743.1322,431037.0546,4637742.2222,"1772",3549.6640625,0.288663864135742,0.00539156468585134,2.86065435409546,-0.122345879673958,0.288663864135742,-0.177188396453857,1.57079350948334,0.691559791564941,0.159928664565086,0.0818559005856514,0.207575067877769,1.17830729484558,-0.0941566601395607,8253.177734375,1.91459500789642,0.144181534647942,0.523898363113403,-0.172108188271523,-1121.50146484375,1.27880203723907,0.182340681552887,0.691559791564941,0.0581451617181301,-0.122345879673958,77.8156280517578,-0.241083085536957,0.00539156468585134,3447.08862304688
"30",431034.0546,4637742.2222,431037.0546,4637741.3122,"1771",4272.56298828125,0.274311393499374,0.00397675950080156,2.88786339759827,-0.11821960657835,0.274311393499374,-0.173375725746155,1.57079422473907,0.708395659923553,0.160675719380379,0.0709502175450325,0.191670343279839,1.15273714065552,-0.0878327041864395,2421.8662109375,1.83676731586456,0.128374129533768,0.474238067865372,-0.161482006311417,-1212.29089355469,1.26813840866089,0.170688986778259,0.708395659923553,0.0508206225931644,-0.11821960657835,67.6884460449219,-0.233180314302444,0.00397675950080156,4161.44482421875
"31",431034.0546,4637741.3122,431037.0546,4637740.4022,"1770",4013.46142578125,0.280899256467819,0.00548085197806358,2.85634255409241,-0.119116738438606,0.280899256467819,-0.174516096711159,1.5707939863205,0.693911135196686,0.160795986652374,0.0719347149133682,0.195059657096863,1.15502083301544,-0.0877767577767372,2889.20874023438,1.85699653625488,0.128480836749077,0.484656184911728,-0.16138744354248,-1154.94152832031,1.2704484462738,0.180699497461319,0.693911135196686,0.0578235909342766,-0.119116738438606,86.3191223144531,-0.234900534152985,0.00548085197806358,3898.90966796875
"32",431034.0546,4637740.4022,431037.0546,4637739.4922,"1769",3408.89086914062,0.294385492801666,0.00944638531655073,2.76627540588379,-0.120613671839237,0.294385492801666,-0.173904299736023,1.57079339027405,0.672960758209229,0.157890647649765,0.0839216932654381,0.209840059280396,1.18321943283081,-0.0979828611016273,9473.333984375,1.92258334159851,0.143853798508644,0.531133115291595,-0.178477942943573,-1143.22155761719,1.27431321144104,0.195485293865204,0.672960758209229,0.0708511546254158,-0.120613671839237,129.471328735352,-0.237768366932869,0.00944638531655073,3301.498046875
"33",431034.0546,4637739.4922,431037.0546,4637738.5822,"1768",3720.93530273438,0.29372376203537,0.0108694601804018,2.7347571849823,-0.119335383176804,0.29372376203537,-0.172328338027,1.57079374790192,0.671579301357269,0.15770335495472,0.0781248584389687,0.203842893242836,1.16949117183685,-0.0950988680124283,6840.033203125,1.8866605758667,0.134883090853691,0.512067019939423,-0.173680871725082,-1207.46838378906,1.2710120677948,0.196473315358162,0.671579301357269,0.0738712549209595,-0.119335383176804,163.005615234375,-0.235319584608078,0.0108694601804018,3605.30102539062
"34",431034.0546,4637738.5822,431037.0546,4637737.6722,"1767",3169.22705078125,0.270215034484863,0.0240594036877155,2.43050980567932,-0.101480670273304,0.270215034484863,-0.147122502326965,1.57079195976257,0.666464269161224,0.123001858592033,0.11981201171875,0.227415263652802,1.27224183082581,-0.119635567069054,33040.95703125,1.85726869106293,0.217226773500443,0.588712811470032,-0.213704481720924,-1361.62023925781,1.22588431835175,0.200145751237869,0.666464269161224,0.0948764830827713,-0.101480670273304,301.50341796875,-0.200892478227615,0.0240594036877155,3085.75537109375
"35",431034.0546,4637737.6722,431037.0546,4637736.7622,"1766",3457.2578125,0.269620984792709,0.00790324993431568,2.7839412689209,-0.113252334296703,0.269620984792709,-0.166640147566795,1.57079303264618,0.701876997947693,0.144510537385941,0.0922576263546944,0.209166690707207,1.20326828956604,-0.103483662009239,16536.962890625,1.89156794548035,0.170770078897476,0.528977930545807,-0.187558114528656,-1230.58154296875,1.25543308258057,0.175173059105873,0.701876997947693,0.0586781203746796,-0.113252334296703,108.37712097168,-0.223636299371719,0.00790324993431568,3364.203125
"36",431034.0546,4637736.7622,431037.0546,4637735.8522,"1765",3776.8505859375,0.293158918619156,0.0168311819434166,2.59988975524902,-0.113374926149845,0.293158918619156,-0.162912115454674,1.57079362869263,0.66373747587204,0.143959030508995,0.0956345573067665,0.214718297123909,1.2114953994751,-0.0982561036944389,20831.123046875,1.90183186531067,0.166612222790718,0.546856760978699,-0.178931131958961,-1274.98425292969,1.25574493408203,0.202112749218941,0.66373747587204,0.0841742604970932,-0.113374926149845,254.325210571289,-0.223872229456902,0.0168311819434166,3670.59912109375
"37",431037.0546,4637752.2322,431040.0546,4637751.3222,"1764",4478.978515625,0.267600297927856,0.00118016335181892,2.96582579612732,-0.117976561188698,0.267600297927856,-0.174183458089828,1.57079434394836,0.721401691436768,0.161369040608406,0.0731881633400917,0.193039357662201,1.15793538093567,-0.0750480517745018,5205.24462890625,1.85151529312134,0.137122482061386,0.478435605764389,-0.139618039131165,-1051.90173339844,1.26751351356506,0.161843851208687,0.721401691436768,0.0420671552419662,-0.117976561188698,21.289083480835,-0.232714101672173,0.00118016335181892,4369.88427734375
"38",431037.0546,4637751.3222,431040.0546,4637750.4122,"1763",4325.19091796875,0.301312237977982,0.00651916256174445,2.83609104156494,-0.124700672924519,0.301312237977982,-0.179290264844894,1.57079446315765,0.67969137430191,0.168515413999557,0.071417048573494,0.198835179209709,1.15381944179535,-0.0811695978045464,1204.16516113281,1.90195333957672,0.12244538217783,0.496365249156952,-0.150151476264,-1138.11096191406,1.2849326133728,0.190694943070412,0.67969137430191,0.0640706419944763,-0.124700672924519,114.04434967041,-0.245582476258278,0.00651916256174445,4192.18212890625
"39",431037.0546,4637750.4122,431040.0546,4637749.5022,"1762",3914.87670898438,0.317498594522476,0.0109337940812111,2.74810576438904,-0.127429991960526,0.317498594522476,-0.180586665868759,1.57079422473907,0.650861859321594,0.168730646371841,0.0803988203406334,0.214132651686668,1.17485582828522,-0.096149243414402,4999.77783203125,1.96668696403503,0.128059089183807,0.544958770275116,-0.175430953502655,-1249.92993164062,1.29207968711853,0.211488395929337,0.650861859321594,0.0808466374874115,-0.127429991960526,177.815185546875,-0.250787615776062,0.0109337940812111,3772.88549804688
"40",431037.0546,4637749.5022,431040.0546,4637748.5922,"1761",4078.62231445312,0.322514116764069,0.00755290547385812,2.82409906387329,-0.132891550660133,0.322514116764069,-0.187886416912079,1.57079434394836,0.648558139801025,0.16824035346508,0.0870427042245865,0.225345477461815,1.1906830072403,-0.103556871414185,9975.515625,2.02557611465454,0.140185594558716,0.581796050071716,-0.187678351998329,-1440.02856445312,1.30651652812958,0.213181361556053,0.648558139801025,0.0769573897123337,-0.132891550660133,127.208305358887,-0.261170774698257,0.00755290547385812,3930.24853515625
"41",431037.0546,4637748.5922,431040.0546,4637747.6822,"1760",3691.44140625,0.335909456014633,0.00105162675026804,2.97414183616638,-0.141610741615295,0.335909456014633,-0.19886477291584,1.57079410552979,0.652732312679291,0.182645678520203,0.072817474603653,0.217390567064285,1.1570725440979,-0.0911625847220421,-3075.99072265625,2.05944728851318,0.114437103271484,0.555553197860718,-0.167092576622963,-1107.75170898438,1.32994520664215,0.210117325186729,0.652732312679291,0.0662622004747391,-0.141610741615295,16.0408325195312,-0.27765354514122,0.00105162675026804,3551.1708984375
"42",431037.0546,4637747.6822,431040.0546,4637746.7722,"1759",3802.87622070312,0.285868883132935,0.00265615410171449,2.92737984657288,-0.12381649762392,0.285868883132935,-0.179551318287849,1.57079386711121,0.699794769287109,0.163424000144005,0.0730699077248573,0.200127154588699,1.15766000747681,-0.0940533131361008,2852.88989257812,1.90703737735748,0.131818443536758,0.500397443771362,-0.171935528516769,-1125.22119140625,1.28262674808502,0.17661264538765,0.699794769287109,0.0515345223248005,-0.12381649762392,39.9828796386719,-0.243893966078758,0.00265615410171449,3693.07568359375
"43",431037.0546,4637746.7722,431040.0546,4637745.8622,"1758",4246.095703125,0.291295856237411,0.00683941505849361,2.81820344924927,-0.121259748935699,0.291295856237411,-0.17522032558918,1.57079422473907,0.692303478717804,0.165399566292763,0.0676675736904144,0.193485274910927,1.1451575756073,-0.0869161933660507,-800.034301757812,1.88924896717072,0.119765557348728,0.479805946350098,-0.159931734204292,-1137.08288574219,1.27598547935486,0.181821152567863,0.692303478717804,0.0601555369794369,-0.121259748935699,112.777038574219,-0.23900517821312,0.00683941505849361,4123.017578125
"44",431037.0546,4637745.8622,431040.0546,4637744.9522,"1757",4338.1376953125,0.272706001996994,0.00369738624431193,2.89546751976013,-0.118861176073551,0.272706001996994,-0.173889875411987,1.57079422473907,0.712873756885529,0.161391705274582,0.0705085545778275,0.19350591301918,1.15171420574188,-0.0889144316315651,2713.7001953125,1.85975742340088,0.130052894353867,0.479869425296783,-0.163308382034302,-1164.08081054688,1.26978981494904,0.16762837767601,0.712873756885529,0.0490504465997219,-0.118861176073551,65.4611053466797,-0.234410598874092,0.00369738624431193,4223.484375
"45",431037.0546,4637744.9522,431040.0546,4637744.0422,"1756",4355.02685546875,0.271229386329651,0.00280122947879136,2.91825866699219,-0.118097014725208,0.271229386329651,-0.173042669892311,1.57079434394836,0.720485031604767,0.157461360096931,0.0715421363711357,0.193324282765388,1.15410959720612,-0.0896331071853638,3683.67041015625,1.87785041332245,0.134402871131897,0.479311019182205,-0.164519786834717,-1214.78735351562,1.26782310009003,0.162462890148163,0.720485031604767,0.0455648079514503,-0.118097014725208,46.754955291748,-0.232945173978806,0.00280122947879136,4241.89404296875
"46",431037.0546,4637744.0422,431040.0546,4637743.1322,"1755",3819.111328125,0.272418588399887,0.00171824905555695,2.95031905174255,-0.119916819036007,0.272418588399887,-0.176133349537849,1.57079386711121,0.718635261058807,0.160854995250702,0.0661838352680206,0.191353216767311,1.14174914360046,-0.0944876596331596,-968.523559570312,1.86929380893707,0.12320239841938,0.473267734050751,-0.172660991549492,-1207.53747558594,1.27251243591309,0.163714081048965,0.718635261058807,0.0441265515983105,-0.119916819036007,27.0280723571777,-0.236433699727058,0.00171824905555695,3720.5458984375
"47",431037.0546,4637743.1322,431040.0546,4637742.2222,"1754",3679.03564453125,0.28751814365387,0.00316827348433435,2.9129581451416,-0.12334893643856,0.28751814365387,-0.178685009479523,1.57079362869263,0.70252251625061,0.162246331572533,0.0770170986652374,0.205001845955849,1.16688740253448,-0.0950143709778786,4246.16845703125,1.93171143531799,0.136561244726181,0.515729129314423,-0.173539951443672,-1112.73522949219,1.28140938282013,0.174727484583855,0.70252251625061,0.0519350916147232,-0.12334893643856,48.6268844604492,-0.243000626564026,0.00316827348433435,3575.08129882812
"48",431037.0546,4637742.2222,431040.0546,4637741.3122,"1753",4334.69677734375,0.286320507526398,0.00899499468505383,2.77197170257568,-0.117612205445766,0.286320507526398,-0.171066597104073,1.57079434394836,0.684533178806305,0.158009946346283,0.0777820721268654,0.197578236460686,1.16868484020233,-0.0832091122865677,8157.017578125,1.85905969142914,0.137066721916199,0.49245485663414,-0.153634443879128,-1183.03308105469,1.26657712459564,0.187272548675537,0.684533178806305,0.0675517097115517,-0.117612205445766,157.530471801758,-0.232015028595924,0.00899499468505383,4218.53955078125
